kabupaten_kota,kecamatan,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,banjir,lat,long,jumlah_penduduk,rainfall_intensity,is_rainy_season,elevation_slope_ratio,vegetation_moisture,population_density_proxy,extreme_rainfall,landcover_encoded,landcover_Built-Up,landcover_Built-up,landcover_Cropland,landcover_Grassland,landcover_Herbaceous Wetland,landcover_Mangroves,landcover_Permanent Water Bodies,landcover_Permanent water bodies,landcover_Tree Cover,landcover_Tree cover,landcover_Unknown
kota bogor,bogortimur,1.9323550944699717,2.6324881768698853,0.8247317560397314,1.5870505097710723,Built-up,-0.07066151965230415,0.21135242297982484,-1.0128658220683204,2020,9,0,-6.6207,106.8264,-0.1723142386038641,0.2794779547977864,0,2.553178734148924,-0.3130244924028828,-0.5550221500444886,1,1,False,True,False,False,False,False,False,False,False,False,False
kota bogor,bogorutara,1.5225649971561348,2.294349182177194,1.2547223260430764,0.7382619755685176,Built-up,-0.13689225759801868,-0.19163346169192302,-1.0128658220683204,2020,9,0,-6.5708,106.8196,0.854718977418529,0.4291400458103337,0,2.0431183461768163,-0.37449694643859543,-0.5034772704778508,1,1,False,True,False,False,False,False,False,False,False,False,False
kota bogor,tanahsareal,1.9116852349476634,2.6324881768698853,1.2376082735056302,0.5517916569740002,Built-up,-0.4128536657051638,-0.32102023402800256,-1.0128658220683204,2020,9,0,-6.5468,106.7855,1.1405273730972996,0.3003439291507651,0,1.9932953516731806,-0.6306321715873983,-0.48125474581046396,1,1,False,True,False,False,False,False,False,False,False,False,False
kota tangerang,batuceper,-0.9349597126373373,-0.8102507675304348,1.5884463505232853,-0.7506729985555317,Built-up,-1.1524302394323123,-0.7058111038399891,-0.6142306163621174,2020,9,0,-6.1618,106.6703,-0.3168524873024675,0.4802537662234645,0,-0.8334075477329531,-1.2554404152887642,0.10053561861488192,0,1,False,True,False,False,False,False,False,False,False,False,False
kota tangerang,benda,-1.0763253401153972,-1.0097544267152976,1.2932289442523313,-0.7654018198533736,Built-up,-0.6943343019744516,-0.6855944206624767,-0.6142306163621174,2020,9,0,-6.13,106.6657,-0.4211844845966249,0.4092551076772197,0,-0.8899578512262211,-0.8121794918778429,0.16000185485588667,0,1,False,True,False,False,False,False,False,False,False,False,False
kota tangerang,cibodas,-0.556052817198008,-0.3235925823919831,1.8451571385849848,-0.6802828470000756,Built-up,-1.1248340986215977,-0.6653777374849643,-0.6142306163621174,2020,9,0,-6.2058,106.608,0.35570994595019334,0.47889695483538053,0,-0.6183107812670697,-1.228737950023046,0.03543085243037415,0,1,False,True,False,False,False,False,False,False,False,False,False
kota tangerang,ciledug,-0.8050638307373427,-0.731588500753895,1.6440670212699862,-0.6688528627730048,Built-up,-1.1634686957565976,-0.6626821797279626,-0.618792964925278,2020,9,0,-6.2386,106.7059,0.27136282067765766,0.21791458310988635,0,-0.5829168558239334,-1.2668218143575358,-0.035501297961512614,0,1,False,True,False,False,False,False,False,False,False,False,False
kota tangerang,cipondoh,-0.9199234030632663,-0.8086405103125833,1.6205351990309973,-0.7390335643557133,Built-up,-1.1082764141351689,-0.6741383001952197,-0.6142306163621174,2020,9,0,-6.1862,106.683,1.1414626522075098,0.4211586569859353,0,-0.8062738132030288,-1.2127164708636151,0.8712999867104932,0,1,False,True,False,False,False,False,False,False,False,False,False
kota tangerang,jatiuwung,-0.4896255627723945,-0.23928239850805366,1.8237645729131762,-0.6776647223407335,Built-up,-1.2517763463508842,-0.6357266021579461,-0.6142306163621174,2020,9,0,-6.198,106.5753,-0.18746146005543213,0.47643817955542217,0,-0.6281689077838327,-1.3515692902453493,-0.16903600160598442,0,1,False,True,False,False,False,False,False,False,False,False,False
kota tangerang,karangtengah,-0.8593728734037992,-0.8080156343772975,1.8023720072413676,-0.730214224431815,Built-up,-0.9758149382437393,-0.6465088331859526,-0.6142306163621174,2020,9,0,-6.2101,106.7097,0.45805313134332865,0.18293731181914427,0,-0.788645887052789,-1.0845446375881678,0.3832247638327255,0,1,False,True,False,False,False,False,False,False,False,False,False
kota tangerang,karawaci,-0.7820027521722579,-0.5211495127015328,1.6675988435089752,-0.7024471423304494,Built-up,-1.05308413251374,-0.6828988629054751,-0.6142306163621174,2020,9,0,-6.1812,106.618,0.7367448055168202,0.7487173651007358,0,-0.6808469519422522,-1.1593115403321785,0.299949828370017,0,1,False,True,False,False,False,False,False,False,False,False,False
kota tangerang,larangan,-0.9172079509299434,-0.8930708626456062,1.945702197242483,-0.6683142771287972,Built-up,-1.3456032251073136,-0.6471827226252032,-0.6113791485101423,2020,9,0,-6.2392,106.733,0.41310598238023005,0.12903915262731866,0,-0.5914905579135705,-1.4419713233616553,0.010585583181226078,0,1,False,True,False,False,False,False,False,False,False,False,False
kota tangerang,neglasari,-0.9379993978612063,-0.805203692668512,0.9316945843987725,-0.7416890907959033,Built-up,-0.5839497387315935,-0.7031155460829874,-0.6142306163621174,2020,9,0,-6.1429,106.6302,-0.0004378890171574499,0.5107027219242136,0,-0.803612686257669,-0.70536963081497,0.22549755567413227,0,1,False,True,False,False,False,False,False,False,False,False,False
kota tangerang,periuk,-0.6997286054462082,-0.4991586865174406,1.537104192910945,-0.7342910185442193,Built-up,-0.992372622730168,-0.6647038480457139,-0.6142306163621174,2020,9,0,-6.1675,106.5943,0.21169846364699582,0.5034974765603349,0,-0.7944777468245812,-1.1005661167475986,0.2847439858743913,0,1,False,True,False,False,False,False,False,False,False,False,False
kota tangerang,pinang,-0.595285021154075,-0.4186938930044998,1.3916347463426493,-0.6855938998804554,Built-up,-0.6336227921908796,-0.6626821797279626,-0.6142306163621174,2020,9,0,-6.2153,106.6662,0.6635457772246083,0.36839435710198243,0,-0.6372472566556849,-0.7534340682932626,0.1732095547388552,0,1,False,True,False,False,False,False,False,False,False,False,False
kota tangerang,tangerang,-0.7480393359375634,-0.5245382629659666,1.5178508838063185,-0.6994175980817819,Built-up,-0.992372622730168,-0.6761599685129709,-0.6142306163621174,2020,9,0,-6.1888,106.6406,0.4367567185004924,0.6079626558298663,0,-0.6746030093790919,-1.1005661167475986,0.15589809178174144,0,1,False,True,False,False,False,False,False,False,False,False,False
tangerang selatan,ciputat,-0.43977472510094584,-0.2850185102330015,1.453673186790893,-0.4956676567356064,Built-up,-0.6281035640287367,-0.6087710245879295,-0.7622217978796563,2020,9,0,-6.3082,106.7277,1.0653610335732657,0.23476021388320528,0,-0.09206764234349724,-0.7786559453037644,-0.18229034921783163,0,1,False,True,False,False,False,False,False,False,False,False,False
tangerang selatan,ciputattimur,-0.5548774722447787,-0.5198276597615054,1.3937740029098311,-0.5186772323131391,Built-up,-0.6667381611637371,-0.5865326730926659,-0.2723396209102305,2020,9,0,-6.2988,106.7556,0.4843376994406203,0.004956850116921285,0,-0.18666679314087148,-0.7161789844214993,-0.2567422074905476,0,1,False,True,False,False,False,False,False,False,False,False,False
tangerang selatan,pamulang,-0.26728272093046923,-0.054535424871860395,1.3574066412677568,-0.3863946138108347,Built-up,-0.47356517548873545,-0.5946193463636709,-0.6276325152664024,2020,9,0,-6.3395,106.7391,2.1645612457662593,0.2784938324328079,0,0.21635368188079734,-0.6015324744118238,-0.1414811556866299,0,1,False,True,False,False,False,False,False,False,False,False,False
tangerang selatan,pondokaren,-0.6938924098163799,-0.6964512462389849,1.4857620352986065,-0.614014371694041,Built-up,-0.7550458117580235,-0.6303354866439428,-0.8146888063560086,2020,9,0,-6.2664,106.7114,1.8539195771612131,-0.046313514926081836,0,-0.4331998619988983,-0.9098035989549633,0.2323763658353506,0,1,False,True,False,False,False,False,False,False,False,False,False
tangerang selatan,serpong,-0.2804546902339006,-0.160163491624959,1.1712913199230242,-0.5093941103067289,Built-up,-0.1700076265708761,-0.6074232457094287,-0.8854052090850075,2020,9,0,-6.3113,106.6807,0.43057527610542384,0.10132636488971426,0,-0.1352654218587252,-0.3731308607473084,-0.27531406447892337,0,1,False,True,False,False,False,False,False,False,False,False,False
tangerang selatan,serpongutara,-0.5411786241692099,-0.41684329888846144,1.3060644836554165,-0.62912469115653,Built-up,-0.5121997726237357,-0.6303354866439428,-0.7479644586197786,2020,9,0,-6.2536,106.663,0.15337789844134886,0.2123890738343854,0,-0.4802432526465393,-0.6650955739005044,-0.1730242018934149,0,1,False,True,False,False,False,False,False,False,False,False,False
tangerang selatan,setu,-0.04469670427063412,0.03811444937915118,0.9530871500705811,-0.422861350137386,Tree cover,0.034203815428411,-0.5097092770181186,-0.8854052090850075,2020,9,0,-6.3462,106.6764,0.44032582958773203,-0.029729298734164095,0,-0.004224316610693055,-0.18101425277008326,-0.3383563228886669,0,9,False,False,False,False,False,False,False,False,False,True,False
tangerang,balaraja,-0.3970570154215091,-0.15276111516080537,0.645034204396543,-0.6763481796548928,Built-up,-0.23071913635444802,-0.6350527127186957,-1.3539013771646156,2020,9,0,-6.2048,106.4427,-0.008801649336050231,0.4072090486174223,0,-0.6244474280223012,-0.5454268412296688,-0.10909990774475334,0,1,False,True,False,False,False,False,False,False,False,False,False
tangerang,cikupa,-0.2976390440328391,0.11430124610436689,1.1156706491763233,-0.6395223862322031,Built-up,-0.5066805444615928,-0.6525738381392064,-0.8657300809063744,2020,9,0,-6.218,106.5159,0.9050950453546878,0.6903801400004834,0,-0.49572980186605964,-0.6855639587570265,0.0651677735757975,0,1,False,True,False,False,False,False,False,False,False,False,False
tangerang,cisauk,-0.047979564312412584,0.035638979327827267,0.5273750932015969,-0.44376146527510596,Tree cover,0.5585304908319861,-0.5407081912236377,-0.8854052090850075,2020,9,0,-6.3391,106.6302,-0.3602408377485488,-0.02764727289646257,0,-0.024330174679213716,0.31225811906333234,-0.44068060546731797,0,9,False,False,False,False,False,False,False,False,False,True,False
tangerang,cisoka,-0.2933024264467862,-0.13581736383863602,0.38190564663330095,-0.6282046073476755,Tree cover,0.28808831088698456,-0.5764243315039096,-1.272349396598111,2020,9,0,-6.2598,106.4167,-0.29409402895401504,0.17972756872732906,0,-0.5168780251072745,-0.05716890276734983,-0.29666775117612615,0,9,False,False,False,False,False,False,False,False,False,True,False
tangerang,curug,-0.3346826746277206,-0.05681862540463497,1.15631652395276,-0.5979839684226975,Built-up,-0.4680459473265928,-0.6559432853354585,-0.7026261197733651,2020,9,0,-6.2426,106.5661,0.5554619131550093,0.44245819600351344,0,-0.35946040147687763,-0.612874771244479,-0.13114099781775612,0,1,False,True,False,False,False,False,False,False,False,False,False
tangerang,gunungkaler,-0.7008634212631192,-0.6502344607176632,0.05032087872027401,-0.7667333232515533,Cropland,-0.3852575248944493,-0.7058111038399891,-1.3539013771646156,2020,9,0,-6.0957,106.3742,-0.739491141771556,0.09950681004485061,0,-0.8886521747169394,-0.6836456124002571,-0.0868445364597333,0,2,False,False,True,False,False,False,False,False,False,False,False
tangerang,jambe,0.09371029625619327,0.19529478079331866,0.413994495141013,-0.5002157132866922,Tree cover,0.5971650879669865,-0.5481209750553921,-1.1138077840282603,2020,9,0,-6.3238,106.4992,-0.7449738124176167,-0.02670860026463548,0,-0.1745381273164278,0.27373384826866864,-0.4815973535583811,0,9,False,False,False,False,False,False,False,False,False,True,False
tangerang,jayanti,-0.35478512624157327,-0.1313470975323617,0.2770820748414402,-0.6886982476908182,Tree cover,0.11147300969841165,-0.6545955064569576,-1.3539013771646156,2020,9,0,-6.2068,106.3983,-0.5828802673170186,0.3408596338706156,0,-0.6520649782296382,-0.23937099078050866,-0.2899920344793227,0,9,False,False,False,False,False,False,False,False,False,True,False
tangerang,kelapadua,-0.45083917931582823,-0.22623210493651025,1.2932289442523313,-0.6245167917560879,Built-up,-0.5342766852723074,-0.6532477275784568,-0.6877984869430894,2020,9,0,-6.2426,106.6094,0.4580208803395283,0.39483479222149603,0,-0.4470995813564456,-0.6731813243435283,-0.10047127242907057,0,1,False,True,False,False,False,False,False,False,False,False,False
tangerang,kemiri,-0.7451617672589675,-0.7534831921787126,0.3134494364835146,-0.7901468380622416,Cropland,-0.09273843230087576,-0.69098553617648,-1.3539013771646156,2020,9,0,-6.0878,106.4638,-0.6833313938205329,-0.04570073637768521,0,-0.9718204048841869,-0.4220172241130719,0.23876692850473344,0,2,False,False,True,False,False,False,False,False,False,False,False
tangerang,kosambi,-1.1691775914205105,-1.187435495544799,1.1819876027589291,-0.8053319610864261,Built-up,-1.0806802733244545,-0.7125499982324933,-0.6142306163621174,2020,9,0,-6.0809,106.685,-0.14236380640793186,0.13448304403858252,0,-1.0206866595603628,-1.1860140055978967,1.6637520283538596,0,1,False,True,False,False,False,False,False,False,False,False,False
tangerang,kresek,-0.5935827974287086,-0.39379499035234755,0.15728370707931516,-0.7404623123840972,Cropland,0.07835764072555422,-0.6889638678587289,-1.3539013771646156,2020,9,0,-6.1444,106.4044,-0.5714096602986913,0.4246474352721057,0,-0.8051741034543303,-0.2689892988884917,-0.12398163529948901,0,2,False,False,True,False,False,False,False,False,False,False,False
tangerang,kronjo,-0.7370964691316356,-0.7431967729363176,0.6215023821575542,-0.7977468799305034,Cropland,-0.49564208813730704,-0.7051372144007388,-1.3539013771646156,2020,9,0,-6.0703,106.4282,-0.6380187334810302,-0.042135794143175614,0,-0.9954306652708851,-0.7823733060935345,0.47174856934849696,0,2,False,False,True,False,False,False,False,False,False,False,False
tangerang,legok,-0.18687291447505902,-0.047205149477162825,0.6215023821575542,-0.5063047232087051,Tree cover,0.2384152574276984,-0.6310093760831932,-0.8854052090850075,2020,9,0,-6.3048,106.565,-0.006705334089026976,0.10883331355110996,0,-0.09701476887157075,0.01110235520714185,-0.3531636982247629,0,9,False,False,False,False,False,False,False,False,False,True,False
tangerang,mauk,-0.9186264707010822,-0.9693297604402779,0.13589114140750663,-0.8038807719895337,Cropland,0.0010884464555535832,-0.7044633249614883,-0.7813266324878936,2020,9,0,-6.058,106.5207,-0.3608428564861555,-0.1193231355952352,0,-1.016587966082617,-0.18419228311587607,1.1708080669580647,0,2,False,False,True,False,False,False,False,False,False,False,False
tangerang,mekarbaru,-0.7849613791234901,-0.8049393220805064,0.4225515214097361,-0.7911492057889613,Cropland,-0.401815209380878,-0.7071588827184899,-1.3539013771646156,2020,9,0,-6.062,106.3871,-0.8685811596497879,-0.06610816236787194,0,-0.9724004167235732,-0.6984547664542489,0.021617975718990847,0,2,False,False,True,False,False,False,False,False,False,False,False
tangerang,pagedangan,-0.3151881600586418,-0.17898187075298547,0.7306044670837757,-0.5309001342941823,Tree cover,0.2384152574276984,-0.6182054767374353,-0.8791319798106614,2020,9,0,-6.2973,106.6175,-0.14755621801978946,0.1450577931533999,0,-0.18833691029817345,0.01293595408802317,-0.3607597768022876,0,9,False,False,False,False,False,False,False,False,False,True,False
tangerang,pakuhaji,-1.0310137657115925,-1.0428007502159826,0.2086258646916538,-0.7986894048078667,Cropland,-0.727449670947309,-0.7105283299147421,-0.6142306163621174,2020,9,0,-6.0602,106.6063,0.025610171718931506,0.06759604378523781,0,-0.9979095381121867,-0.8442224501967046,1.5160223261219983,0,2,False,False,True,False,False,False,False,False,False,False,False
tangerang,panongan,-0.19680255287303042,0.031649386817926464,0.6856800791729782,-0.5516057601714938,Tree cover,0.12251146602269744,-0.6222488133729378,-0.8888269705073785,2020,9,0,-6.2789,106.5262,0.054270563762849444,0.2787311535322787,0,-0.24756501384980645,-0.0988976874940225,-0.30447915719383456,0,9,False,False,False,False,False,False,False,False,False,True,False
tangerang,pasarkemis,-0.7054026845307634,-0.5158140335617858,1.1734305764902062,-0.7228460736048095,Built-up,-0.6777766174880229,-0.6660516269242147,-0.6142306163621174,2020,9,0,-6.1589,106.5525,1.401814255553198,0.47823943375110395,0,-0.7566289070794358,-0.796158012718412,0.7928701945885634,0,1,False,True,False,False,False,False,False,False,False,False,False
tangerang,rajeg,-0.7716678224111038,-0.6753496665781838,0.546628402306225,-0.763254957632713,Cropland,-0.12033457311159028,-0.6808771945877239,-0.9427197129097195,2020,9,0,-6.1163,106.5103,0.6800797918395917,0.26426861695301135,0,-0.8841476756967189,-0.34111687858748224,0.9981879413526308,0,2,False,False,True,False,False,False,False,False,False,False,False
tangerang,sepatan,-0.8755845279310995,-0.7567037066144158,0.7306044670837757,-0.7618336899604987,Built-up,-0.5177190007858786,-0.7165933348679958,-0.6142306163621174,2020,9,0,-6.1183,106.5801,-0.13608561100146221,0.4076788302225734,0,-0.8683352863819532,-0.6412837141772464,0.3424572329789178,0,1,False,True,False,False,False,False,False,False,False,False,False
tangerang,sepatantimur,-0.9411201413577116,-0.8440902027951364,0.6386164346950003,-0.7573454762587694,Built-up,-0.49564208813730704,-0.7071588827184899,-0.6142306163621174,2020,9,0,-6.1199,106.6084,-0.20375896730921292,0.39183254737483864,0,-0.8559035109421316,-0.6199217419646719,0.2404902212539263,0,1,False,True,False,False,False,False,False,False,False,False,False
tangerang,sindangjaya,-0.5845042708934204,-0.37120332192278804,0.5894135336498406,-0.7005770532880621,Tree cover,0.08387686888769713,-0.6626821797279626,-1.0402399134472884,2020,9,0,-6.1689,106.4989,-0.31576670350785546,0.4518233973034426,0,-0.6858727226369173,-0.1771711728386928,-0.15252837721061988,0,9,False,False,False,False,False,False,False,False,False,True,False
tangerang,solear,-0.10934067669824454,0.022468517307190572,0.36907010723021555,-0.5322615591170401,Tree cover,0.4095113304541278,-0.5514904222516444,-1.231858553100055,2020,9,0,-6.3069,106.4215,-0.24702906407469294,0.07177389122199994,0,-0.2617416298310903,0.06493258097602982,-0.3782788514817838,0,9,False,False,False,False,False,False,False,False,False,True,False
tangerang,sukadiri,-0.935040770909974,-0.8948974230718258,0.2749428182742598,-0.7916429092961514,Cropland,-0.3852575248944493,-0.7091805510362413,-0.6142306163621174,2020,9,0,-6.0699,106.559,-0.6264083721129015,0.1937398504771435,0,-0.973747976127643,-0.5131118809017995,0.3400118201219776,0,2,False,False,True,False,False,False,False,False,False,False,False
tangerang,sukamulya,-0.5455152417552628,-0.30559134871779187,0.2877783576773452,-0.7211555131104913,Cropland,0.09491532521198293,-0.659986621970961,-1.3539013771646156,2020,9,0,-6.1604,106.4362,-0.5443833191139915,0.4895000358853291,0,-0.7538781275509461,-0.2541801448344999,-0.18802356517739058,0,2,False,False,True,False,False,False,False,False,False,False,False
tangerang,teluknaga,-1.1719741018264695,-1.210195399803089,0.4204122648425557,-0.803244941715122,Permanent water bodies,-0.6612189330015942,-0.7037894355222379,-0.6142306163621174,2020,9,0,-6.0499,106.6582,0.4625790222099789,0.04553074234051866,0,-1.0144843594570987,-0.780136533558981,2.5767284947514906,0,7,False,False,False,False,False,False,False,True,False,False,False
tangerang,tigaraksa,-0.1769432760770876,0.06399873331386952,0.5402106326046823,-0.6073119725661251,Tree cover,0.37639596148127097,-0.6000104618776742,-1.269212781960937,2020,9,0,-6.2657,106.4673,0.41478303457784865,0.2937659141231344,0,-0.43757568629688487,0.023485768549646596,-0.14749287000528838,0,9,False,False,False,False,False,False,False,False,False,True,False
depok,beji,-0.10970543892510883,0.19993328292832385,1.4237235948503628,-0.23950285970940108,Built-up,-0.44044980651587834,-0.5636204321581517,-0.08243186196864716,2020,9,0,-6.3731,106.819,0.3393264360196116,0.38926050815865637,0,0.5909521124853392,-0.4468141174577245,-0.4229693816811227,0,1,False,True,False,False,False,False,False,False,False,False,False
depok,bojongsari,0.3822372177058227,0.6975988980037309,1.051492952160899,-0.17711668925536242,Built-up,-0.02098846619301803,-0.5730548843076575,-0.8012869074517236,2020,9,0,-6.3943,106.7378,0.03366217233442083,0.22149087235587228,0,0.7908383072843784,-0.210510736381478,-0.4642695864881295,1,1,False,True,False,False,False,False,False,False,False,False,False
depok,cilodong,0.40335289772763155,0.972880781186892,1.333874819028768,-0.03498244167776205,Built-up,-0.3852575248944493,-0.5528382011301451,-0.08243186196864716,2020,9,0,-6.4303,106.8379,0.394980918244429,0.5660822124338253,0,1.1502611729404197,-0.39050378173270767,-0.45975219309816434,1,1,False,True,False,False,False,False,False,False,False,False,False
depok,cimanggis,-0.37885943321461446,0.04364219803744768,1.539243449478127,-0.26973845934671814,Built-up,-0.5121997726237357,-0.5642943215974021,-0.08243186196864716,2020,9,0,-6.3677,106.8694,1.1959775989647146,0.7732500352382693,0,0.5053598442822077,-0.520017553900246,-0.32899727889230945,0,1,False,True,False,False,False,False,False,False,False,False,False
depok,cinere,-0.3441259633898733,-0.2161379552126646,1.3616851544021176,-0.4220385109587357,Built-up,-0.5397959134344503,-0.5582293166441484,-0.08243186196864716,2020,9,0,-6.3315,106.7894,-0.4391160427096238,0.13874191694067337,0,0.05939822129317931,-0.5481727217627543,-0.4588877855119113,0,1,False,True,False,False,False,False,False,False,False,False,False
depok,cipayung,0.602472544459199,1.1802434569424631,1.318900023058502,-0.030337140496472053,Built-up,-0.3631806122458777,-0.549468753933893,-0.08243186196864716,2020,9,0,-6.4297,106.8028,1.973076285868935,0.49743823848046415,0,1.1547356368832018,-0.367979647442701,-0.3498403971403982,1,1,False,True,False,False,False,False,False,False,False,False,False
depok,limo,0.015894354525151134,0.34074667157596994,1.0942780835045147,-0.27505699258326743,Built-up,-0.175526854733019,-0.5602509849618996,-0.08243186196864716,2020,9,0,-6.3686,106.7808,-0.28154838847567587,0.36092716080489773,0,0.48264336577897726,-0.17652450597764438,-0.47538610395103387,0,1,False,True,False,False,False,False,False,False,False,False,False
depok,pancoranmas,0.3310083893995532,0.8018089770575274,1.359545897834937,-0.15926107907864898,Built-up,-0.44044980651587834,-0.5595770955226493,-0.08243186196864716,2020,9,0,-6.3984,106.7998,1.2362053510383608,0.45773464166213196,0,0.8124647920607239,-0.4468141174577245,-0.36702180390011513,1,1,False,True,False,False,False,False,False,False,False,False,False
depok,sawangan,0.5293985116773924,1.0381803164242456,1.0279611299219102,-0.14516808805521866,Tree cover,0.11147300969841165,-0.5521643116908946,-0.09127141230977152,2020,9,0,-6.4067,106.7641,0.48800356353926094,0.435144929986821,0,0.8361856882426772,0.11381660755477445,-0.43258681061240595,1,9,False,False,False,False,False,False,False,False,False,True,False
depok,sukmajaya,0.04053606940664767,0.528137351092218,1.6462062778371682,-0.1697485384283567,Built-up,-0.6777766174880229,-0.5225131763638764,-0.08243186196864716,2020,9,0,-6.3973,106.8436,1.3314855665992178,0.618331400937846,0,0.7052366355026289,-0.6889485610752961,-0.35555322435649195,0,1,False,True,False,False,False,False,False,False,False,False,False
depok,tapos,0.15146431550970094,0.7220171268595099,1.2140764512666413,-0.09459339999289794,Built-up,0.13906915050912616,-0.5642943215974021,-0.08243186196864716,2020,9,0,-6.4192,106.8805,1.3944825273559167,0.6902303198038684,0,1.0088303270043457,0.14444440765495054,-0.37375476462618834,1,1,False,True,False,False,False,False,False,False,False,False,False
bekasi,babelan,-1.2542482485525193,-1.1980103190650182,0.8568206045474435,-0.7998413796579772,Cropland,-0.3742190685701635,-0.7044633249614883,-2.468825307287118,2020,9,0,-6.1257,107.0341,1.4108230359480978,0.598713617036173,0,-1.002719154885857,-0.9320407757990411,3.7758010956864063,0,2,False,False,True,False,False,False,False,False,False,False,False
bekasi,bojongmangu,-0.08810340926748124,0.6262669066218889,1.0301003864890905,-0.46246983605514796,Tree cover,0.0286845872662681,-0.3580841531867754,-2.493490504206707,2020,9,0,-6.4389,107.1778,-1.0180215609260457,1.093002718626991,0,-0.25166507972794,-0.622847944562721,-0.5330984669302502,1,9,False,False,False,False,False,False,False,False,False,True,False
bekasi,cabangbungin,-1.2818891195215667,-1.246029631322741,0.0417638524515509,-0.7999236635758422,Cropland,0.6965111948855587,-0.7159194454287454,-2.4839380869025893,2020,9,0,-6.0781,107.1363,-0.6959092853026725,0.5364923579959273,0,-1.0014438837694106,-0.0976545167999329,0.4444082694656736,0,2,False,False,True,False,False,False,False,False,False,False,False
bekasi,cibarusah,0.0623407447458669,0.659529533330942,1.1712913199230242,-0.43879450877852544,Cropland,-0.13689225759801868,-0.4861231466443541,-2.493490504206707,2020,9,0,-6.434,107.1108,-0.2404821103032203,0.7846567524736308,0,-0.07371390009356278,-0.7522615464600461,-0.4254159112050985,1,2,False,False,True,False,False,False,False,False,False,False,False
bekasi,cibitung,-0.9101153520742494,-0.8862933621167383,0.9509478935034007,-0.723100405714574,Cropland,-0.3079883306244487,-0.6802033051484734,-2.493490504206707,2020,9,0,-6.2357,107.1004,1.4082859569824697,0.12395094710994968,0,-0.7509636345739709,-0.8859889350872825,0.7992310830714271,0,2,False,False,True,False,False,False,False,False,False,False,False
bekasi,cikarangbarat,-0.7024845867158492,-0.49644287956792976,1.6590418172402521,-0.6062796834147275,Built-up,-0.8378342341901668,-0.6343788232794453,-2.493490504206707,2020,9,0,-6.2973,107.0941,0.9255099307603143,0.5204800043493406,0,-0.4055909214910409,-1.3001124611587234,-0.023701912894554797,0,1,False,True,False,False,False,False,False,False,False,False,False
bekasi,cikarangpusat,-0.7766529061782487,-0.4881031892008478,1.2654186088789814,-0.5686086097448787,Built-up,-0.5949881950558793,-0.5177959502891236,-2.493490504206707,2020,9,0,-6.3596,107.1836,-0.6074232812090908,0.8230173126541361,0,-0.3919693368939166,-1.1103058450426466,-0.4267049047341649,0,1,False,True,False,False,False,False,False,False,False,False,False
bekasi,cikarangselatan,-0.6743168369746648,-0.3545239411886244,1.5991426333591887,-0.5180189609702188,Built-up,-0.6501804766773084,-0.5454254172983906,-2.493490504206707,2020,9,0,-6.3385,107.1279,0.5030540319794279,0.7985137674113545,0,-0.22745091776446863,-1.153443712341755,-0.2540900337266863,0,1,False,True,False,False,False,False,False,False,False,False,False
bekasi,cikarangtimur,-0.9642217490591147,-0.8380096792710103,0.6108060993216491,-0.7145952407497969,Cropland,-0.048584607003732544,-0.6943549833727322,-2.493490504206707,2020,9,0,-6.2885,107.209,-0.15863981299251242,0.5147946443500503,0,-0.7154200675717859,-0.6832409587814728,-0.029358167319163242,0,2,False,False,True,False,False,False,False,False,False,False,False
bekasi,cikarangutara,-0.9304609785060116,-0.7900865017725623,1.6419277647028059,-0.6941140255575717,Built-up,-0.7991996370551667,-0.6640299586064635,-2.493490504206707,2020,9,0,-6.2754,107.1556,1.2343670438217405,0.5287439545259076,0,-0.6641287893639113,-1.2699159540493479,0.44658777657576965,0,1,False,True,False,False,False,False,False,False,False,False,False
bekasi,karangbahagia,-0.9564806840223288,-1.0055725646868472,0.41827300827537534,-0.7507253610487185,Cropland,-0.015469238030875125,-0.6977244305689841,-2.4839380869025893,2020,9,0,-6.2172,107.197,0.08820937009542593,-0.1014902099352828,0,-0.8365421649779586,-0.6548062332985958,0.3706068069222764,0,2,False,False,True,False,False,False,False,False,False,False,False
bekasi,kedungwaringin,-0.8460793166914128,-0.8404130482528782,0.4097159820066522,-0.7478229828549335,Cropland,-0.3631806122458777,-0.7004199883259858,-2.493490504206707,2020,9,0,-6.2516,107.2483,-0.5191952851459121,0.03395075245890784,0,-0.8256552231546668,-0.9291268023863908,-0.05189954667703565,0,2,False,False,True,False,False,False,False,False,False,False,False
bekasi,muaragembong,-1.3666355435630297,-1.414794201229512,0.028928313048465472,-0.8160812329020681,Permanent water bodies,-0.6446612485151655,-0.7206366715034983,-2.420635500588728,2020,9,0,-6.0033,107.0499,-0.8732038035278392,0.1639349582207887,0,-1.057535825113872,-1.1342036985282022,0.7832605693496663,0,7,False,False,False,False,False,False,False,True,False,False,False
bekasi,pebayuran,-0.9230846756960898,-0.9322457770500546,-0.08873079814647995,-0.7752534489286698,Cropland,0.7572227046691307,-0.7105283299147421,-2.493490504206707,2020,9,0,-6.1593,107.2485,-0.15686600778349274,0.021043504627252616,0,-0.916762202504601,-0.05342809621448911,0.5289536216837917,0,2,False,False,True,False,False,False,False,False,False,False,False
