avg_rainfall,max_rainfall,avg_temperature,elevation,ndvi,slope,soil_moisture,jumlah_penduduk,rainfall_intensity,elevation_slope_ratio,vegetation_moisture,population_density_proxy,month,is_rainy_season,extreme_rainfall,landcover_encoded,banjir
37.202,61.734,38.36,10.341,0.317,0.068,38.589,95474.0,1.6159886916915347,9.68258426966292,12.232713,8418.481615377834,3,1,0,0,0
13.447,26.992,36.15,10.349,0.355,0.126,35.435,315702.0,1.8683463694884752,9.19094138543517,12.579425,27817.605075337036,8,0,0,0,0
3.098,3.686,35.25,18.626,0.414,0.144,31.557625,70728.0,0.8994631527574427,16.281468531468533,13.06485675,3603.790889636197,9,0,0,3,0
74.872,147.858,30.18,144.929,0.654,0.575,39.778,63856.0,1.9487821594264023,92.0184126984127,26.014812,437.5826600607144,1,1,1,3,0
55.316,95.273,42.42,20.101,0.253,0.172,37.993,107510.0,1.6917572270757866,17.151023890784984,9.612229,5095.019193403156,11,1,0,0,0
23.854,57.048,35.66,25.2,0.421,0.147,32.987,209140.0,2.29532469622596,21.97035745422842,13.887527,7982.442748091603,9,0,0,0,0
70.306,113.558,37.74,106.638,0.31,0.3,41.265,308484.0,1.592544806888621,82.02923076923076,12.79215,2865.9395380813467,1,1,1,0,0
38.765,56.212,31.02,203.856,0.655,0.6970000000000001,40.329,129835.0,1.413604928957626,120.12728344136713,26.415495,633.7866598976842,3,1,0,3,1
71.635,113.284,28.8,152.23,0.5,0.6970000000000001,41.336,156896.0,1.559633785365182,89.70536240424278,20.668,1023.9248188996934,2,1,1,3,0
68.471,118.009,39.42,5.258,0.21,0.071,37.386,416552.5,1.6986800247585323,4.909430438842204,7.85106,66563.19910514541,1,1,1,0,1
101.194875,175.93512499999997,28.52,207.8025,0.588,0.6970000000000001,36.598,96355.0,1.7215650491279526,122.45285798467884,21.519624,461.46478131248426,9,0,1,3,0
41.078,74.382,31.5,29.506,0.587,0.225,34.482,163531.0,1.767717096820191,24.086530612244896,20.240934,5360.617583426211,8,0,0,3,0
53.284,132.152,34.64,26.713,0.566,0.26,35.987,97591.0,2.4344558249207866,21.200793650793653,20.368642,3521.488110273157,10,0,1,3,0
25.547,58.722,33.54,207.8025,0.608,0.6970000000000001,37.967,221710.0,2.212001356085433,122.45285798467884,23.083936,1061.8167885920905,12,1,0,3,0
34.304,59.497,30.35,8.194,0.509,0.068,38.085,56160.0,1.685276455925674,7.672284644194756,19.385265,6108.331520556884,4,0,0,1,0
27.273,47.694,37.96,5.286,0.254,0.059,37.118,416552.5,1.6869097725745412,4.991501416430594,9.427972,66266.70378619155,3,1,0,0,0
28.201,61.974,29.79,26.713,0.597,0.26,35.73,97591.0,2.122324577925413,21.200793650793653,21.33081,3521.488110273157,6,0,0,3,0
17.733,48.698,35.21,69.311,0.484,0.278,37.629,114108.0,2.599583622484386,54.2339593114241,18.212436,1622.9039552843792,7,0,0,0,0
52.713,104.183,29.99,11.706,0.448,0.093,38.119,71795.0,1.9396235548191316,10.709972552607502,17.077312,5650.480088147332,11,1,1,1,0
32.675,78.101,27.87,207.8025,0.706,0.6970000000000001,37.225,117903.0,2.3192576095025985,122.45285798467884,26.28085,564.6627794207444,12,1,0,3,0
40.314,76.582,40.24,11.542,0.361,0.072,38.259,124907.0,1.853657355859999,10.766791044776118,13.811499,9959.097432626377,11,1,0,0,0
61.352,116.78,27.07,39.539,0.368,0.297,38.561,101969.0,1.872915062868873,30.48496530454896,14.190448,2515.3309159081377,1,1,1,3,1
83.346,153.545,28.7,207.8025,0.664,0.6970000000000001,38.489,126736.0,1.8204182770967203,122.45285798467884,25.556696,606.9659127644544,5,0,1,3,0
33.245,73.601,34.51,29.506,0.61,0.225,37.442,163531.0,2.149248065411009,24.086530612244896,22.83962,5360.617583426211,4,0,0,3,0
25.04,57.95,37.22,44.431,0.348,0.212,33.231,224048.0,2.2254224270353307,36.65924092409241,11.564388,4931.610574277476,9,0,0,0,0
29.044,97.936,33.44,87.016,0.487,0.265,38.55,128079.0,3.259752363200639,68.78735177865613,18.77385,1455.1786038902017,6,0,1,0,0
33.249,72.181,32.14,2.309,0.248,0.051,37.881,123032.0,2.107535986452159,2.1969552806850623,9.394488,37181.02145663343,12,1,0,1,0
20.539,43.092,30.23,3.757,0.569,0.053,35.544,60214.0,2.000649983750406,3.567901234567901,20.224536,12657.97771704856,6,0,0,1,0
83.295,136.779,37.67,73.923,0.452,0.284,41.387,98758.0,1.6226229313719671,57.572429906542055,18.706924,1318.1266099862526,11,1,1,0,0
73.514,175.93512499999997,35.33,207.8025,0.416,0.6970000000000001,31.557625,109057.0,2.361101605067504,122.45285798467884,13.127971999999998,522.2973862860837,9,0,1,0,0
41.123,75.588,37.35,78.676,0.377,0.279,40.983,156512.0,1.7944590841108183,61.513682564503526,15.450591,1964.3556403433904,3,1,0,0,0
2.818,8.006,39.63,5.514,0.252,0.062,33.061,146701.0,2.096909376636982,5.192090395480226,8.331372,22520.878108688976,10,0,0,0,0
46.114,68.845,29.97,186.743,0.638,0.6970000000000001,37.988,147880.0,1.4612429426497433,110.04301708898056,24.236344,787.6725097606835,1,1,0,3,0
14.821,30.364,30.89,203.856,0.681,0.6970000000000001,38.061,129835.0,1.9192212881613049,120.12728344136713,25.919541,633.7866598976842,6,0,0,3,0
27.131,63.096,35.26,59.039,0.463,0.233,39.766,326296.0,2.242934840567345,47.882400648824,18.411658,5434.734089508486,6,0,0,0,1
53.5,73.113,38.76,20.101,0.283,0.172,38.383,107510.0,1.3415229357798164,17.151023890784984,10.862389,5095.019193403156,11,1,0,0,0
41.034,68.454,36.21,14.061,0.39,0.127,37.903,255345.0,1.6285388019222533,12.476486246672582,14.78217,16954.05351570281,5,0,0,0,0
39.814,71.287,38.15,21.351,0.246,0.155,38.154,163375.0,1.7466310579703044,18.485714285714284,9.385884,7309.516352735895,3,1,0,0,0
67.306,115.894,25.94,207.8025,0.713,0.6970000000000001,38.633,81870.0,1.6966884314701491,122.45285798467884,27.545329,392.0930065492511,3,1,1,3,0
72.448,139.936,30.11,143.845,0.629,0.6970000000000001,38.022,54478.0,1.9052390807101625,84.76428992339422,23.915838,376.1123960095274,10,0,1,3,0
33.186,89.905,40.61,24.987,0.291,0.142,39.089,227423.0,2.6298777277248,21.880035026269702,11.374899,8751.414168622774,10,0,0,0,1
36.234,83.548,39.28,13.076,0.26,0.156,37.087,117440.0,2.243863135843584,11.311418685121108,9.64262,8343.279340721796,1,1,0,0,0
11.217,31.775,30.7,5.555,0.478,0.072,33.608,43986.0,2.6008840140787424,5.181902985074626,16.064624,6710.297482837529,6,0,0,1,0
85.588,141.631,38.93,69.311,0.458,0.278,41.387,114108.0,1.6356885480667067,54.2339593114241,18.955246,1622.9039552843792,11,1,1,0,0
34.938,45.425,36.7,13.259,0.318,0.12,38.198,338087.0,1.2639824141577158,11.838392857142855,12.146964,23710.428501297425,4,0,0,0,0
15.08,51.226,36.38,18.159,0.256,0.126,36.081,329325.0,3.185696517412936,16.126998223801067,9.236736,17189.04953285662,6,0,0,0,0
19.982,34.283,36.73,10.007,0.193,0.092,36.954,124341.0,1.63392431608045,9.163919413919412,7.132122000000001,11296.53856636686,5,0,0,0,0
65.575,100.706,27.27,207.8025,0.73,0.6970000000000001,37.349,133441.0,1.5126699211415695,122.45285798467884,27.26477,639.0775972509907,5,0,1,3,0
31.719,54.721,25.92,207.8025,0.724,0.6970000000000001,37.355,166309.0,1.672453314587854,122.45285798467884,27.04502,796.4895056333138,5,0,0,3,0
14.474,26.895,34.69,69.866,0.557,0.251,35.039,273150.0,1.7380767739433889,55.84812150279777,19.516723,3854.4577089154177,8,0,0,3,0
13.843,35.326,34.99,57.304,0.404,0.27,36.255,383275.0,2.3799770935794653,45.12125984251968,14.64702,6573.734220636663,8,0,0,0,0
35.028,109.551,38.62,28.61,0.319,0.18,39.097,297400.0,3.040718330187632,24.24576271186441,12.471943,10043.904086457278,9,0,1,0,1
40.455,102.363,32.74,17.038,0.483,0.132,36.352,95575.0,2.469255819563382,15.051236749116606,17.558016,5298.536423106774,9,0,1,3,0
76.388,175.93512499999997,36.32,207.8025,0.488,0.6970000000000001,35.946,204454.0,2.2734160981030644,122.45285798467884,17.541648,979.1740999269643,9,0,1,0,0
17.152,44.491,31.03,207.8025,0.633,0.6970000000000001,35.424,221710.0,2.4510246804759803,122.45285798467884,22.423392,1061.8167885920905,7,0,0,3,0
8.74,28.107,31.08,1.597,0.414,0.046,31.557625,43722.0,2.885728952772074,1.5267686424474187,13.06485675,16835.579514824796,8,0,0,2,0
22.977,37.011,35.55,11.897,0.306,0.115,37.599,231127.0,1.543604287442132,10.669955156950673,11.505294,17920.989377374583,6,0,0,0,0
8.591,21.022,35.08,10.059,0.237,0.118,36.884,370282.0,2.1918465227817747,8.99731663685152,8.741508,33482.41251469392,5,0,0,0,0
10.822,21.869,37.11,25.658,0.421,0.16,37.754,228488.0,1.8498562003045167,22.11896551724138,15.894434,8571.085602820916,8,0,0,0,0
64.502,115.694,35.34,106.017,0.325,0.295,40.561,161689.0,1.7662666788800343,81.86640926640926,13.182325,1510.8721044320062,1,1,1,0,0
63.92,116.368,37.55,69.311,0.476,0.278,40.853,114108.0,1.792483056069008,54.2339593114241,19.446028,1622.9039552843792,10,0,1,0,1
61.326,94.31,26.7,207.8025,0.704,0.6970000000000001,37.581,166309.0,1.513172672720855,122.45285798467884,26.457024,796.4895056333138,3,1,0,3,0
55.106,104.491,39.51,7.605,0.165,0.061,37.368,95807.0,1.862385484618401,7.167766258246938,6.16572,11133.875653689714,1,1,1,0,0
1.938,6.025,40.44,7.605,0.226,0.061,37.655,95807.0,2.0507147719537104,7.167766258246938,8.51003,11133.875653689714,11,1,0,0,0
63.297,125.923,36.5,74.634,0.425,0.278,41.652,236198.0,1.958458403969081,58.39906103286385,17.7021,3122.9076870190656,4,0,1,0,0
42.25,79.073,37.39,17.99,0.311,0.133,37.662,116915.0,1.8282774566473987,15.87819947043248,11.712882,6156.661400737231,2,1,0,0,0
22.776,61.449,33.77,18.626,0.491,0.144,31.557625,70728.0,2.5844969717362045,16.281468531468533,15.494793875,3603.790889636197,9,0,0,3,0
30.328,79.864,26.29,207.8025,0.741,0.6970000000000001,35.454,113756.0,2.5492849846782435,122.45285798467884,26.271414,544.801906107446,7,0,0,3,1
43.559,78.807,38.6,98.048,0.42,0.278,40.782,254663.0,1.7685989362418368,76.71987480438185,17.128439999999998,2571.106938050238,2,1,0,0,0
2.53,3.086,38.21,54.274,0.362,0.287,31.557625,84101.0,0.8742209631728045,42.17094017094018,11.42386025,1521.5291095270832,9,0,0,0,0
18.21,52.495,31.09,3.313,0.427,0.071,36.032,167977.0,2.73269130661114,3.093370681605976,15.385663999999998,38946.672849524686,6,0,0,2,0
34.491,103.543,26.81,207.8025,0.723,0.6970000000000001,36.864,117903.0,2.917443859006509,122.45285798467884,26.652671999999995,564.6627794207444,5,0,1,3,0
39.292,79.854,36.69,54.164,0.549,0.359,40.636,165907.0,1.981882259505609,39.85577630610744,22.309164000000003,3007.523022260895,4,0,0,3,0
32.27,69.673,37.57,28.61,0.346,0.18,41.417,297400.0,2.0941689209498047,24.24576271186441,14.330282,10043.904086457278,12,1,0,0,1
11.808,25.088,37.47,22.99,0.307,0.103,37.36,214493.0,1.9587757651467836,20.84315503173164,11.46952,8940.933722384327,8,0,0,0,0
55.794,104.953,27.27,69.866,0.448,0.251,39.329,273150.0,1.847959291474452,55.84812150279777,17.619392,3854.4577089154177,12,1,1,3,0
54.389,91.372,27.05,20.277,0.336,0.173,37.609,124129.0,1.6496416255935291,17.286445012787723,12.636624,5833.952154909057,12,1,0,0,0
15.571,41.478,28.55,1.597,0.444,0.046,33.685,43722.0,2.503047492607568,1.5267686424474187,14.95614,16835.579514824796,6,0,0,2,0
10.344,29.973,38.43,10.349,0.297,0.126,36.807,315702.0,2.6421897038081807,9.19094138543517,10.931679,27817.605075337036,10,0,0,0,0
43.888,70.515,33.5,207.8025,0.615,0.6970000000000001,36.901,113555.0,1.5709098199964358,122.45285798467884,22.694115,543.8392739550532,10,0,0,3,0
36.242,71.677,39.09,10.349,0.296,0.126,37.874,315702.0,1.9246281080500516,9.19094138543517,11.210704,27817.605075337036,3,1,0,0,0
32.075,49.897,30.93,10.722,0.628,0.076,39.764,76652.0,1.508601662887377,9.964684014869889,24.971792,6539.157140419724,3,1,0,1,0
101.194875,163.164,30.87,69.866,0.548,0.251,40.402,273150.0,1.5965966982199449,55.84812150279777,22.140296000000003,3854.4577089154177,11,1,1,3,0
52.529,108.422,28.74,27.206,0.181,0.146,38.882,167553.0,2.02548151469297,23.73996509598604,7.037641999999999,5940.331844288449,2,1,1,0,0
45.047,89.631,32.29,65.388,0.633,0.569,41.777,125437.0,1.9465111733663432,41.67495219885278,26.444841,1889.45291317708,12,1,0,3,0
61.771,119.176,29.12,207.8025,0.76,0.6970000000000001,37.736,33887.0,1.89858374089946,122.45285798467884,28.67936,162.29211814992635,5,0,1,3,0
61.248,129.603,32.37,207.8025,0.653,0.6970000000000001,37.715,113555.0,2.082042796555713,122.45285798467884,24.627895,543.8392739550532,4,0,1,3,0
21.614,41.305,36.03,22.272,0.276,0.16,36.582,155693.0,1.826523392588662,19.2,10.096632,6690.142660708148,8,0,0,0,0
101.194875,175.93512499999997,36.9,207.8025,0.369,0.6970000000000001,38.983,109057.0,1.7215650491279526,122.45285798467884,14.384726999999998,522.2973862860837,11,1,1,0,1
47.957,93.574,38.93,13.259,0.251,0.12,38.702,338087.0,1.911350777212656,11.838392857142855,9.714202,23710.428501297425,11,1,0,0,0
56.869,103.724,29.5,52.034,0.539,0.394,37.51,102578.0,1.7923931638701205,37.32711621233859,20.21789,1934.1931591054797,12,1,1,1,0
36.397,70.121,38.73,54.274,0.427,0.287,40.708,84101.0,1.8750434526833704,42.17094017094018,17.382316,1521.5291095270832,4,0,0,0,0
19.479,35.339,32.87,4.048,0.422,0.069,37.276,65599.0,1.7256213682308708,3.7867165575304025,15.730472,12995.047543581615,4,0,0,1,0
57.569,112.813,32.52,152.23,0.452,0.6970000000000001,40.222,156896.0,1.9261554747391965,89.70536240424278,18.180344,1023.9248188996934,1,1,1,3,0
5.925,10.949,36.28,5.895,0.151,0.048,34.586,8766.0,1.5810830324909748,5.624999999999999,5.222486,1271.3560551124003,8,0,0,0,0
13.17,45.272,39.86,7.059,0.174,0.09,36.497,126019.0,3.1949188426252646,6.4761467889908255,6.350478,15637.051743392478,9,0,0,0,0
52.583,85.597,37.59,73.923,0.249,0.284,40.589,98758.0,1.5974656140940222,57.572429906542055,10.106661,1318.1266099862526,12,1,0,0,0
13.74,24.985,32.66,9.292,0.476,0.08,34.359,102679.0,1.6950474898236092,8.603703703703703,16.354884,9976.583754372328,7,0,0,1,0
89.144,135.75,40.92,88.001,0.294,0.34,41.19,248803.0,1.505923855165069,65.67238805970149,12.10986,2795.507915641397,11,1,1,0,0
12.114,34.942,38.68,10.341,0.247,0.068,36.721,95474.0,2.6644807076406893,9.68258426966292,9.070087,8418.481615377834,10,0,0,0,0
35.973,77.38,33.48,18.626,0.512,0.144,31.687,70728.0,2.092878587077056,16.281468531468533,16.223744,3603.790889636197,9,0,0,3,0
101.194875,175.93512499999997,32.76,207.8025,0.606,0.6970000000000001,39.281,219309.0,1.7215650491279526,122.45285798467884,23.804286,1050.3178841249503,4,0,1,3,0
12.479,33.078,35.6,10.741,0.332,0.099,35.75,87964.0,2.454039617182284,9.773430391264784,11.869,7492.036453453709,7,0,0,0,0
12.741,41.769,32.69,5.911,0.552,0.05,31.557625,15753.0,3.039735099337748,5.629523809523809,17.419809,2279.409636810881,9,0,0,1,0
12.718,31.476,39.26,21.279,0.281,0.132,36.783,150190.0,2.294503571949264,18.79770318021201,10.336023,6741.325912294089,12,1,0,0,0
25.861,60.09,37.7,5.895,0.114,0.048,38.527,8766.0,2.2370723353560926,5.624999999999999,4.392078000000001,1271.3560551124003,12,1,0,0,0
36.726,57.676,36.89,184.459,0.375,0.639,36.233,231040.0,1.528813020198272,112.54362416107382,13.587374999999998,1245.7739985657206,10,0,0,0,0
42.008,76.169,39.65,19.751,0.298,0.128,37.929,158036.0,1.7710425967261902,17.509751773049643,11.302842,7615.82574333767,4,0,0,0,0
10.514,24.944,39.01,10.741,0.253,0.099,37.655,87964.0,2.1664061142956403,9.773430391264784,9.526715,7492.036453453709,11,1,0,0,0
29.121,41.341,41.41,16.788,0.276,0.102,36.815,193480.0,1.3724975930413998,15.234119782214156,10.16094,10876.995727456711,10,0,0,0,0
17.677,54.29,28.45,163.412,0.79,0.6970000000000001,34.525,112356.0,2.9067837447127483,96.29463759575722,27.27475,683.3807751259031,7,0,0,3,0
49.7,88.233,39.23,20.101,0.201,0.172,37.717,107510.0,1.7402958579881658,17.151023890784984,7.581117,5095.019193403156,1,1,0,0,0
25.539,43.541,39.83,23.82,0.356,0.178,39.347,272483.0,1.6406420739289345,20.220713073005093,14.007532,10978.36422240129,3,1,0,0,0
25.3,45.04,38.89,16.788,0.292,0.102,37.958,193480.0,1.71254752851711,15.234119782214156,11.083735999999998,10876.995727456711,3,1,0,0,0
63.672,124.858,26.03,29.506,0.373,0.225,38.265,163531.0,1.930634586838199,24.086530612244896,14.272845,5360.617583426211,1,1,1,3,1
22.774,41.498,32.45,9.292,0.539,0.08,37.303,102679.0,1.7455203163119373,8.603703703703703,20.106317,9976.583754372328,4,0,0,1,0
18.636,31.086,30.11,99.044,0.672,0.396,38.76,121142.0,1.5831126502342636,70.9484240687679,26.04672,1210.887209627764,6,0,0,3,0
30.238,54.449,30.69,207.8025,0.661,0.6970000000000001,37.361,175400.0,1.743037326333312,122.45285798467884,24.695621,840.0282563666623,5,0,0,3,0
43.458,67.032,37.65,7.059,0.19,0.09,38.454,126019.0,1.5077601331593864,6.4761467889908255,7.30626,15637.051743392478,2,1,0,0,0
57.115,122.94,32.32,99.044,0.614,0.396,32.762,121142.0,2.1154607244257075,70.9484240687679,20.115868,1210.887209627764,9,0,1,3,0
41.555,64.886,31.96,39.539,0.661,0.297,39.034,101969.0,1.524756197861591,30.48496530454896,25.801474,2515.3309159081377,3,1,0,3,0
51.825,129.26,31.3,18.626,0.528,0.144,36.172,70728.0,2.446947468054898,16.281468531468533,19.098816,3603.790889636197,9,0,1,3,0
17.035,42.281,30.42,14.287,0.64,0.136,33.95,74309.0,2.344385916273912,12.576584507042252,21.728,4860.9275855301885,7,0,0,1,0
21.267,54.373,37.41,11.897,0.35,0.115,37.33,231127.0,2.441864642744869,10.669955156950673,13.065499999999998,17920.989377374583,4,0,0,0,0
1.456,4.072,35.3,3.228,0.332,0.07,31.557625,91382.0,1.6579804560260587,3.0168224299065423,10.4771315,21613.52885525071,10,0,0,1,0
40.237,78.246,41.83,13.076,0.293,0.156,38.259,117440.0,1.8974707180444743,11.311418685121108,11.209887,8343.279340721796,11,1,0,0,0
54.419,100.34,39.23,10.341,0.188,0.068,38.16,95474.0,1.8105703819989536,9.68258426966292,7.174079999999999,8418.481615377834,1,1,1,0,0
48.776,125.441,41.44,17.193,0.319,0.112,36.527,165575.0,2.520110093217615,15.461330935251798,11.652113,9101.027867861265,10,0,1,0,0
101.194875,175.93512499999997,32.47,143.048,0.6,0.625,39.702,110256.0,1.7215650491279526,88.02953846153846,23.8212,765.41152949017,10,0,1,3,0
101.194875,175.93512499999997,37.92,184.459,0.395,0.639,38.983,231040.0,1.7215650491279526,112.54362416107382,15.398285,1245.7739985657206,11,1,1,0,0
29.416,71.363,39.31,6.894,0.082,0.061,38.286,126736.0,2.3462322461862177,6.497643732327993,3.1394520000000004,16054.725107676715,12,1,0,3,0
68.872,107.285,25.91,207.8025,0.44,0.6970000000000001,38.402,175400.0,1.5354505381268606,122.45285798467884,16.89688,840.0282563666623,2,1,1,3,0
30.888,59.801,25.74,207.8025,0.756,0.6970000000000001,37.286,16748.0,1.8753449573507277,122.45285798467884,28.188216,80.20976760335724,6,0,0,3,0
25.397,87.421,34.0,73.923,0.449,0.284,39.052,98758.0,3.311777853543964,57.572429906542055,17.534348,1318.1266099862526,6,0,0,0,0
38.912,82.842,37.59,54.274,0.294,0.287,41.41,84101.0,2.075616355983163,42.17094017094018,12.17454,1521.5291095270832,12,1,0,0,0
64.508,109.701,31.14,207.8025,0.74,0.6970000000000001,39.22,82804.0,1.674619893753435,122.45285798467884,29.0228,396.5661330683301,3,1,1,3,0
89.782,175.93512499999997,34.04,207.8025,0.562,0.6970000000000001,32.883,219309.0,1.937995692978784,122.45285798467884,18.480246000000005,1050.3178841249503,9,0,1,3,0
37.635,100.923,37.75,78.676,0.416,0.279,38.923,156512.0,2.612216901773004,61.513682564503526,16.191968,1964.3556403433904,9,0,1,0,0
12.626,56.557,39.31,21.351,0.258,0.155,33.078,163375.0,4.150667840892412,18.485714285714284,8.534124,7309.516352735895,8,0,0,0,0
16.252,44.207,36.81,10.059,0.28,0.118,35.75,370282.0,2.5624275446325067,8.99731663685152,10.010000000000002,33482.41251469392,7,0,0,0,1
29.076,64.967,36.64,207.8025,0.367,0.6970000000000001,37.232,109057.0,2.1600944274504585,122.45285798467884,13.664144,522.2973862860837,12,1,0,0,0
43.385,75.335,33.53,8.194,0.475,0.068,38.037,56160.0,1.6973076489805117,7.672284644194756,18.067575,6108.331520556884,5,0,0,1,0
48.612,121.849,37.52,89.403,0.44,0.285,38.923,239940.0,2.4560388615657502,69.57431906614786,17.12612,2654.115460770107,9,0,1,0,0
14.323,24.996,37.18,13.259,0.33,0.12,32.761,338087.0,1.6312732493637014,11.838392857142855,10.811130000000002,23710.428501297425,8,0,0,0,0
54.705,98.775,32.27,104.116,0.626,0.338,41.398,128905.0,1.7731801454088505,77.81464872944693,25.915148,1226.311884013851,5,0,1,3,0
78.455,119.291,32.94,51.37,0.622,0.313,42.223,91438.0,1.5013655528286451,39.12414318354912,26.262706,1745.999618101967,4,0,1,3,0
39.638,58.951,39.34,37.329,0.42,0.193,41.6,229201.0,1.4506373345144938,31.29002514668902,17.472,5979.832502804665,3,1,0,0,0
64.237,131.494,38.51,106.638,0.455,0.3,40.506,308484.0,2.0156352989867714,82.02923076923076,18.43023,2865.9395380813467,11,1,1,0,0
74.804,125.328,38.11,5.258,0.188,0.071,38.758,416552.5,1.653316447680861,4.909430438842204,7.286504000000001,66563.19910514541,2,1,1,0,1
22.749,44.237,29.11,163.412,0.805,0.6970000000000001,35.233,112356.0,1.8626889553244348,96.29463759575722,28.362565,683.3807751259031,7,0,0,3,0
20.82,42.547,32.14,3.768,0.56,0.07,35.428,256183.0,1.9499083409715856,3.5214953271028038,19.83968,53729.656040268455,5,0,0,1,0
59.53,107.933,30.87,207.8025,0.472,0.6970000000000001,39.583,219309.0,1.7831323310754998,122.45285798467884,18.683176,1050.3178841249503,1,1,1,3,0
14.493,43.037,33.69,39.466,0.438,0.259,37.636,239159.0,2.777835151358678,31.347100873709294,16.484568000000003,5910.122077793703,7,0,0,0,0
1.538,3.739,38.09,4.93,0.279,0.066,31.557625,44152.0,1.4732072498029942,4.624765478424014,8.804577375000001,7445.531197301855,10,0,0,1,0
42.698,63.022,37.57,28.61,0.199,0.18,40.213,297400.0,1.442217035104581,24.24576271186441,8.002387,10043.904086457278,12,1,0,0,0
85.29,163.397,35.23,91.287,0.528,0.296,41.658,170342.0,1.8935797890833237,70.4375,21.995424000000003,1845.785430233944,4,0,1,3,0
24.561,51.484,39.69,12.45,0.213,0.13,38.384,173198.0,2.014162200226908,11.017699115044248,8.175792,12877.17472118959,11,1,0,0,0
15.239,44.338,34.95,3.19,0.37,0.068,35.75,416552.5,2.730340538210481,2.98689138576779,13.2275,99415.8711217184,7,0,0,0,0
9.225,31.227,30.46,5.911,0.454,0.05,32.212,15753.0,3.05398533007335,5.629523809523809,14.624248,2279.409636810881,7,0,0,1,0
60.679,93.068,40.41,28.61,0.297,0.18,41.131,297400.0,1.5089090290050098,24.24576271186441,12.215907,10043.904086457278,11,1,0,0,1
32.216,45.523,42.16,19.751,0.274,0.128,36.815,158036.0,1.370514210019268,17.509751773049643,10.08731,7615.82574333767,10,0,0,0,0
25.214,58.273,30.13,8.194,0.405,0.068,35.601,56160.0,2.222972457465477,7.672284644194756,14.418405,6108.331520556884,6,0,0,1,0
55.008,103.196,41.69,10.007,0.179,0.092,37.368,124341.0,1.8425224967861733,9.163919413919412,6.688872,11296.53856636686,1,1,1,0,0
16.126,37.996,39.32,10.059,0.202,0.118,38.252,370282.0,2.218614971388532,8.99731663685152,7.726904000000001,33482.41251469392,11,1,0,0,0
44.0,66.631,29.79,163.412,0.764,0.6970000000000001,37.303,112356.0,1.480688888888889,96.29463759575722,28.499492,683.3807751259031,1,1,0,3,0
4.207,4.903,38.54,106.638,0.352,0.3,31.557625,308484.0,0.9416170539658152,82.02923076923076,11.108284,2865.9395380813467,9,0,0,0,0
37.018,86.842,37.42,8.849,0.367,0.052,37.999,112289.0,2.284233783997054,8.411596958174904,13.945633,11401.055944765963,11,1,0,0,0
17.951,32.594,32.14,10.334,0.471,0.08,35.417,133153.0,1.719909239617962,9.568518518518518,16.681407,11748.103052761602,5,0,0,1,0
57.117,101.265,34.32,128.261,0.637,0.34,41.009,126087.0,1.7424333671731165,95.71716417910449,26.122733,975.4450298233808,5,0,1,3,0
28.987,83.467,30.65,104.116,0.601,0.338,36.083,128905.0,2.78343949044586,77.81464872944693,21.685883,1226.311884013851,7,0,0,3,0
47.662,66.183,30.92,34.68,0.435,0.347,37.163,68445.0,1.3600550737741977,25.74610244988864,16.165905,1918.3015695067263,1,1,0,0,1
25.275,116.58,36.25,134.037,0.468,0.322,34.633,365387.0,4.4369172216936255,101.38956127080182,16.208244,2705.828772854847,8,0,1,0,0
82.932,139.953,27.75,207.8025,0.769,0.6970000000000001,38.673,16748.0,1.667456988991088,122.45285798467884,29.739537,80.20976760335724,4,0,1,3,0
19.506,33.708,31.04,3.12,0.697,0.044,37.815,54097.0,1.6438115673461424,2.9885057471264367,26.357054999999995,13130.339805825242,4,0,0,1,0
31.203,55.539,38.49,10.559,0.237,0.122,37.29,233786.0,1.7246529826413688,9.410873440285206,8.837729999999999,20225.452028722208,3,1,0,0,0
86.079,175.93512499999997,28.3,207.8025,0.465,0.6970000000000001,36.596,113756.0,2.0204081925607777,122.45285798467884,17.017139999999998,544.801906107446,9,0,1,3,1
23.561,51.5,33.14,28.61,0.412,0.18,38.615,297400.0,2.09682016204552,24.24576271186441,15.90938,10043.904086457278,6,0,0,0,0
13.92,34.127,33.36,8.401,0.249,0.095,36.176,98622.0,2.287332439678284,7.672146118721461,9.007824,10490.586107860869,6,0,0,0,0
8.669,34.074,33.61,15.164,0.53,0.085,31.557625,110191.0,3.5240459199503564,13.976036866359449,16.72554125,6817.062608265281,8,0,0,1,0
49.23,103.38,35.09,133.589,0.52,0.293,40.087,266481.0,2.0581325900856062,103.3170920340294,20.845240000000004,1979.961215255333,4,0,1,0,1
42.701,61.354,32.86,207.8025,0.652,0.6970000000000001,39.195,221710.0,1.403949566371479,122.45285798467884,25.55514,1061.8167885920905,3,1,0,3,0
54.409,108.012,38.95,3.739,0.161,0.063,37.368,351261.0,1.9493584074789292,3.517403574788335,6.016248000000001,74121.33361468665,1,1,1,0,0
15.879,33.438,37.71,3.034,0.296,0.058,34.281,111705.0,1.9810415308963805,2.867674858223062,10.147176,27690.877540902333,9,0,0,0,0
36.3,74.76,33.38,7.055,0.477,0.061,35.644,110356.0,2.004289544235925,6.649387370405278,17.002187999999997,13700.310366232154,11,1,0,1,0
12.951,21.023,31.75,65.388,0.616,0.569,31.557625,125437.0,1.5069170668769265,41.67495219885278,19.439497,1889.45291317708,8,0,0,3,0
